COUNTY,Total Active Cases,Total Recovered,Total Deaths,Date
LaMoure,0,0,0,4/15/2020
Logan,0,0,0,4/15/2020
McHenry,0,0,0,4/15/2020
McIntosh,0,0,0,4/15/2020
McKenzie,7,0,0,4/15/2020
McLean,2,0,0,4/15/2020
Mercer,0,0,0,4/15/2020
Morton,12,0,0,4/15/2020
Mountrail,14,1,0,4/15/2020
Nelson,0,0,0,4/15/2020
Oliver,0,0,0,4/15/2020
Pembina,0,0,0,4/15/2020
Pierce,0,0,0,4/15/2020
Ramsey,0,0,0,4/15/2020
Ransom,0,0,0,4/15/2020
Renville,0,0,0,4/15/2020
Richland,4,0,0,4/15/2020
Rolette,1,0,0,4/15/2020
Sargent,0,1,0,4/15/2020
Sheridan,0,0,0,4/15/2020
Sioux,0,0,0,4/15/2020
Slope,0,1,0,4/15/2020
Stark,17,0,0,4/15/2020
Steele,0,0,0,4/15/2020
Stutsman,0,0,0,4/15/2020
Towner,0,0,0,4/15/2020
Traill,0,0,0,4/15/2020
Walsh,1,0,0,4/15/2020
Ward,7,0,0,4/15/2020
Wells,0,0,0,4/15/2020
Williams,4,0,0,4/15/2020
Unknown,0,0,0,4/15/2020
Adams,0,0,0,4/16/2020
Barnes,0,0,0,4/16/2020
Benson,0,0,0,4/16/2020
Billings,0,0,0,4/16/2020
Bottineau,0,0,0,4/16/2020
Bowman,0,0,0,4/16/2020
Burke,0,0,0,4/16/2020
Burleigh,17,3,0,4/16/2020
Cass,112,5,0,4/16/2020
Cavalier,0,0,0,4/16/2020
Dickey,0,0,0,4/16/2020
Divide,0,0,0,4/16/2020
Dunn,5,0,0,4/16/2020
Eddy,0,0,0,4/16/2020
Emmons,0,0,0,4/16/2020
Foster,0,0,0,4/16/2020
Golden Valley,0,0,0,4/16/2020
Grand Forks,19,0,0,4/16/2020
Grant,1,0,0,4/16/2020
Griggs,0,0,0,4/16/2020
Hettinger,0,0,0,4/16/2020
Kidder,0,0,0,4/16/2020
LaMoure,0,0,0,4/16/2020
Logan,0,0,0,4/16/2020
McHenry,0,0,0,4/16/2020
McIntosh,0,0,0,4/16/2020
McKenzie,4,3,0,4/16/2020
McLean,2,0,0,4/16/2020
Mercer,0,0,0,4/16/2020
Morton,10,2,0,4/16/2020
Mountrail,12,2,0,4/16/2020
Nelson,0,0,0,4/16/2020
Oliver,0,0,0,4/16/2020
Pembina,0,0,0,4/16/2020
Pierce,0,0,0,4/16/2020
Ramsey,0,0,0,4/16/2020
Ransom,0,0,0,4/16/2020
Renville,0,0,0,4/16/2020
Richland,4,1,0,4/16/2020
Rolette,1,0,0,4/16/2020
Sargent,0,0,0,4/16/2020
Sheridan,0,0,0,4/16/2020
Sioux,0,0,0,4/16/2020
Slope,0,0,0,4/16/2020
Stark,18,0,0,4/16/2020
Steele,0,0,0,4/16/2020
Stutsman,0,0,0,4/16/2020
Towner,0,0,0,4/16/2020
Traill,0,0,0,4/16/2020
Walsh,1,0,0,4/16/2020
Ward,7,0,0,4/16/2020
Wells,0,0,0,4/16/2020
Williams,5,0,0,4/16/2020
Unknown,0,0,0,4/16/2020
Adams,0,0,0,4/17/2020
Barnes,1,0,0,4/17/2020
Benson,0,0,0,4/17/2020
Billings,0,0,0,4/17/2020
Bottineau,0,0,0,4/17/2020
Bowman,0,0,0,4/17/2020
Burke,0,0,0,4/17/2020
Burleigh,22,0,0,4/17/2020
Cass,125,2,1,4/17/2020
Cavalier,0,0,0,4/17/2020
Dickey,0,0,0,4/17/2020
Divide,0,0,0,4/17/2020
Dunn,5,0,0,4/17/2020
Eddy,0,0,0,4/17/2020
Emmons,0,0,0,4/17/2020
Foster,0,0,0,4/17/2020
Golden Valley,0,0,0,4/17/2020
Grand Forks,86,1,0,4/17/2020
Grant,1,0,0,4/17/2020
Griggs,0,0,0,4/17/2020
Hettinger,0,0,0,4/17/2020
Kidder,0,0,0,4/17/2020
LaMoure,0,0,0,4/17/2020
Logan,0,0,0,4/17/2020
McHenry,0,0,0,4/17/2020
McIntosh,0,0,0,4/17/2020
McKenzie,4,0,0,4/17/2020
McLean,1,1,0,4/17/2020
Mercer,0,0,0,4/17/2020
Morton,10,0,0,4/17/2020
Mountrail,12,0,0,4/17/2020
Nelson,0,0,0,4/17/2020
Oliver,0,0,0,4/17/2020
Pembina,0,0,0,4/17/2020
Pierce,0,0,0,4/17/2020
Ramsey,0,0,0,4/17/2020
Ransom,0,0,0,4/17/2020
Renville,0,0,0,4/17/2020
Richland,4,0,0,4/17/2020
Rolette,1,0,0,4/17/2020
Sargent,0,0,0,4/17/2020
Sheridan,0,0,0,4/17/2020
Sioux,0,0,0,4/17/2020
Slope,0,0,0,4/17/2020
Stark,18,0,0,4/17/2020
Steele,0,0,0,4/17/2020
Stutsman,0,0,0,4/17/2020
Towner,0,0,0,4/17/2020
Traill,0,0,0,4/17/2020
Walsh,1,0,0,4/17/2020
Ward,6,1,0,4/17/2020
Wells,0,0,0,4/17/2020
Williams,5,0,0,4/17/2020
Unknown,0,0,0,4/17/2020
Adams,0,0,0,4/18/2020
Barnes,1,0,0,4/18/2020
Benson,0,0,0,4/18/2020
Billings,0,0,0,4/18/2020
Bottineau,0,0,0,4/18/2020
Bowman,0,0,0,4/18/2020
Burke,0,0,0,4/18/2020
Burleigh,19,4,0,4/18/2020
Cass,134,3,2,4/18/2020
Cavalier,0,0,0,4/18/2020
Dickey,0,0,0,4/18/2020
Divide,0,0,0,4/18/2020
Dunn,7,1,0,4/18/2020
Eddy,0,0,0,4/18/2020
Emmons,0,0,0,4/18/2020
Foster,0,0,0,4/18/2020
Golden Valley,0,0,0,4/18/2020
Grand Forks,120,1,0,4/18/2020
Grant,1,0,0,4/18/2020
Griggs,0,0,0,4/18/2020
Hettinger,0,0,0,4/18/2020
Kidder,0,0,0,4/18/2020
LaMoure,0,0,0,4/18/2020
Logan,0,0,0,4/18/2020
McHenry,0,0,0,4/18/2020
McIntosh,0,0,0,4/18/2020
McKenzie,4,0,0,4/18/2020
McLean,1,0,0,4/18/2020
Mercer,0,0,0,4/18/2020
Morton,9,2,0,4/18/2020
Mountrail,13,0,0,4/18/2020
Nelson,0,0,0,4/18/2020
Oliver,0,0,0,4/18/2020
Pembina,0,0,0,4/18/2020
Pierce,0,0,0,4/18/2020
Ramsey,0,0,0,4/18/2020
Ransom,0,0,0,4/18/2020
Renville,0,0,0,4/18/2020
Richland,4,0,0,4/18/2020
Rolette,1,0,0,4/18/2020
Sargent,0,0,0,4/18/2020
Sheridan,0,0,0,4/18/2020
Sioux,0,0,0,4/18/2020
Slope,0,0,0,4/18/2020
Stark,18,1,0,4/18/2020
Steele,0,0,0,4/18/2020
Stutsman,0,0,0,4/18/2020
Towner,0,0,0,4/18/2020
Traill,0,0,0,4/18/2020
Unknown,0,0,0,4/18/2020
Walsh,1,0,0,4/18/2020
Ward,5,1,0,4/18/2020
Wells,0,0,0,4/18/2020
Williams,5,0,0,4/18/2020
Adams,0,0,0,4/19/2020
Barnes,1,0,0,4/19/2020
Benson,0,0,0,4/19/2020
Billings,0,0,0,4/19/2020
Bottineau,0,0,0,4/19/2020
Bowman,0,0,0,4/19/2020
Burke,0,0,0,4/19/2020
Burleigh,18,1,0,4/19/2020
Cass,164,3,1,4/19/2020
Cavalier,0,0,0,4/19/2020
Dickey,0,0,0,4/19/2020
Divide,0,0,0,4/19/2020
Dunn,8,0,0,4/19/2020
Eddy,0,0,0,4/19/2020
Emmons,0,0,0,4/19/2020
Foster,0,0,0,4/19/2020
Golden Valley,0,0,0,4/19/2020
Grand Forks,121,3,0,4/19/2020
Grant,1,0,0,4/19/2020
Griggs,0,0,0,4/19/2020
Hettinger,0,0,0,4/19/2020
Kidder,0,0,0,4/19/2020
LaMoure,0,0,0,4/19/2020
Logan,0,0,0,4/19/2020
McHenry,0,0,0,4/19/2020
McIntosh,0,0,0,4/19/2020
McKenzie,4,0,0,4/19/2020
McLean,1,0,0,4/19/2020
Mercer,0,0,0,4/19/2020
Morton,8,1,0,4/19/2020
Mountrail,12,1,0,4/19/2020
Nelson,1,0,0,4/19/2020
Oliver,0,0,0,4/19/2020
Pembina,0,0,0,4/19/2020
Pierce,0,0,0,4/19/2020
Ramsey,0,0,0,4/19/2020
Ransom,0,0,0,4/19/2020
Renville,0,0,0,4/19/2020
Richland,3,1,0,4/19/2020
Rolette,1,0,0,4/19/2020
Sargent,0,0,0,4/19/2020
Sheridan,0,0,0,4/19/2020
Sioux,0,0,0,4/19/2020
Slope,0,0,0,4/19/2020
Stark,16,2,0,4/19/2020
Steele,0,0,0,4/19/2020
Stutsman,2,0,0,4/19/2020
Towner,0,0,0,4/19/2020
Traill,0,0,0,4/19/2020
Unknown,0,0,0,4/19/2020
Walsh,1,0,0,4/19/2020
Ward,3,2,0,4/19/2020
Wells,0,0,0,4/19/2020
Williams,5,0,0,4/19/2020
Adams,0,0,0,4/20/2020
Barnes,1,0,0,4/20/2020
Benson,0,0,0,4/20/2020
Billings,0,0,0,4/20/2020
Bottineau,0,0,0,4/20/2020
Bowman,0,0,0,4/20/2020
Burke,0,0,0,4/20/2020
Burleigh,17,1,0,4/20/2020
Cass,156,19,0,4/20/2020
Cavalier,0,0,0,4/20/2020
Dickey,0,0,0,4/20/2020
Divide,0,0,0,4/20/2020
Dunn,8,0,0,4/20/2020
Eddy,0,0,0,4/20/2020
Emmons,0,0,0,4/20/2020
Foster,0,0,0,4/20/2020
Golden Valley,0,0,0,4/20/2020
Grand Forks,123,3,0,4/20/2020
Grant,1,0,0,4/20/2020
Griggs,0,0,0,4/20/2020
Hettinger,0,0,0,4/20/2020
Kidder,0,0,0,4/20/2020
LaMoure,0,0,0,4/20/2020
Logan,0,0,0,4/20/2020
McHenry,0,0,0,4/20/2020
McIntosh,0,0,0,4/20/2020
McKenzie,4,0,0,4/20/2020
McLean,1,0,0,4/20/2020
Mercer,0,0,0,4/20/2020
Morton,8,1,0,4/20/2020
Mountrail,13,0,0,4/20/2020
Nelson,1,0,0,4/20/2020
Oliver,0,0,0,4/20/2020
Pembina,0,0,0,4/20/2020
Pierce,0,0,0,4/20/2020
Ramsey,0,0,0,4/20/2020
Ransom,0,0,0,4/20/2020
Renville,0,0,0,4/20/2020
Richland,3,0,0,4/20/2020
Rolette,0,1,0,4/20/2020
Sargent,0,0,0,4/20/2020
Sheridan,0,0,0,4/20/2020
Sioux,0,0,0,4/20/2020
Slope,0,0,0,4/20/2020
Stark,15,1,0,4/20/2020
Steele,0,0,0,4/20/2020
Stutsman,2,0,0,4/20/2020
Towner,0,0,0,4/20/2020
Traill,0,0,0,4/20/2020
Walsh,1,0,0,4/20/2020
Ward,3,0,0,4/20/2020
Wells,0,0,0,4/20/2020
Williams,4,1,0,4/20/2020
Unknown,0,0,0,4/20/2020
Adams,0,0,0,4/21/2020
Barnes,0,1,0,4/21/2020
Benson,0,0,0,4/21/2020
Billings,0,0,0,4/21/2020
Bottineau,0,0,0,4/21/2020
Bowman,0,0,0,4/21/2020
Burke,0,0,0,4/21/2020
Burleigh,18,1,0,4/21/2020
Cass,160,11,1,4/21/2020
Cavalier,0,0,0,4/21/2020
Dickey,0,0,0,4/21/2020
Divide,0,0,0,4/21/2020
Dunn,8,0,0,4/21/2020
Eddy,0,0,0,4/21/2020
Emmons,0,0,0,4/21/2020
Foster,0,0,0,4/21/2020
Golden Valley,0,0,0,4/21/2020
Grand Forks,128,6,0,4/21/2020
Grant,1,0,0,4/21/2020
Griggs,0,0,0,4/21/2020
Hettinger,0,0,0,4/21/2020
Kidder,0,0,0,4/21/2020
LaMoure,0,0,0,4/21/2020
Logan,0,0,0,4/21/2020
McHenry,0,0,0,4/21/2020
McIntosh,0,0,0,4/21/2020
McKenzie,2,2,0,4/21/2020
McLean,0,1,0,4/21/2020
Mercer,0,0,0,4/21/2020
Morton,8,0,0,4/21/2020
Mountrail,9,4,0,4/21/2020
Nelson,1,0,0,4/21/2020
Oliver,0,0,0,4/21/2020
Pembina,0,0,0,4/21/2020
Pierce,0,0,0,4/21/2020
Ramsey,0,0,0,4/21/2020
Ransom,0,0,0,4/21/2020
Renville,0,0,0,4/21/2020
Richland,4,0,0,4/21/2020
Rolette,0,0,0,4/21/2020
Sargent,0,0,0,4/21/2020
Sheridan,0,0,0,4/21/2020
Sioux,0,0,0,4/21/2020
Slope,0,0,0,4/21/2020
Stark,14,2,0,4/21/2020
Steele,0,0,0,4/21/2020
Stutsman,2,0,0,4/21/2020
Towner,0,0,0,4/21/2020
Traill,0,0,0,4/21/2020
Walsh,1,0,0,4/21/2020
Ward,3,1,0,4/21/2020
Wells,1,0,0,4/21/2020
Williams,4,0,0,4/21/2020
Unknown,0,0,0,4/21/2020
Adams,0,0,0,4/22/2020
Barnes,0,0,0,4/22/2020
Benson,0,0,0,4/22/2020
Billings,0,0,0,4/22/2020
Bottineau,0,0,0,4/22/2020
Bowman,0,0,0,4/22/2020
Burke,1,0,0,4/22/2020
Burleigh,17,3,0,4/22/2020
Cass,173,4,1,4/22/2020
Cavalier,0,0,0,4/22/2020
Dickey,0,0,0,4/22/2020
Divide,0,0,0,4/22/2020
Dunn,8,0,0,4/22/2020
Eddy,0,0,0,4/22/2020
Emmons,0,0,0,4/22/2020
Foster,0,0,0,4/22/2020
Golden Valley,0,0,0,4/22/2020
Grand Forks,124,12,0,4/22/2020
Grant,1,0,0,4/22/2020
Griggs,0,0,0,4/22/2020
Hettinger,0,0,0,4/22/2020
Kidder,0,0,0,4/22/2020
LaMoure,0,0,0,4/22/2020
Logan,0,0,0,4/22/2020
McHenry,0,0,0,4/22/2020
McIntosh,0,0,0,4/22/2020
McKenzie,2,0,0,4/22/2020
McLean,0,0,0,4/22/2020
Mercer,0,0,0,4/22/2020
Morton,8,0,0,4/22/2020
Mountrail,11,0,0,4/22/2020
Nelson,1,0,0,4/22/2020
Oliver,0,0,0,4/22/2020
Pembina,0,0,0,4/22/2020
Pierce,0,0,0,4/22/2020
Ramsey,0,0,0,4/22/2020
Ransom,0,0,0,4/22/2020
Renville,0,0,0,4/22/2020
Richland,3,2,0,4/22/2020
Rolette,0,0,0,4/22/2020
Sargent,0,0,0,4/22/2020
Sheridan,0,0,0,4/22/2020
Sioux,0,0,0,4/22/2020
Slope,0,0,0,4/22/2020
Stark,10,4,0,4/22/2020
Steele,0,0,0,4/22/2020
Stutsman,2,0,0,4/22/2020
Towner,0,0,0,4/22/2020
Traill,0,0,0,4/22/2020
Walsh,1,0,0,4/22/2020
Ward,2,1,0,4/22/2020
Wells,1,0,0,4/22/2020
Williams,3,1,0,4/22/2020
Unknown,0,0,0,4/22/2020
Adams,0,0,0,4/23/2020
Barnes,0,0,0,4/23/2020
Benson,0,0,0,4/23/2020
Billings,0,0,0,4/23/2020
Bottineau,0,0,0,4/23/2020
Bowman,0,0,0,4/23/2020
Burke,1,0,0,4/23/2020
Burleigh,17,1,0,4/23/2020
Cass,186,14,0,4/23/2020
Cavalier,0,0,0,4/23/2020
Dickey,0,0,0,4/23/2020
Divide,0,0,0,4/23/2020
Dunn,8,0,0,4/23/2020
Eddy,0,0,0,4/23/2020
Emmons,0,0,0,4/23/2020
Foster,0,0,0,4/23/2020
Golden Valley,0,0,0,4/23/2020
Grand Forks,126,6,0,4/23/2020
Grant,1,0,0,4/23/2020
Griggs,0,0,0,4/23/2020
Hettinger,0,0,0,4/23/2020
Kidder,0,0,0,4/23/2020
LaMoure,0,0,0,4/23/2020
Logan,0,0,0,4/23/2020
McHenry,0,0,0,4/23/2020
McIntosh,0,0,0,4/23/2020
McKenzie,2,0,0,4/23/2020
McLean,0,0,0,4/23/2020
Mercer,0,0,0,4/23/2020
Morton,8,0,0,4/23/2020
Mountrail,9,2,0,4/23/2020
Nelson,1,0,0,4/23/2020
Oliver,0,0,0,4/23/2020
Pembina,0,0,0,4/23/2020
Pierce,0,0,0,4/23/2020
Ramsey,0,0,0,4/23/2020
Ransom,0,0,0,4/23/2020
Renville,0,0,0,4/23/2020
Richland,1,2,0,4/23/2020
Rolette,0,0,0,4/23/2020
Sargent,0,0,0,4/23/2020
Sheridan,0,0,0,4/23/2020
Sioux,0,0,0,4/23/2020
Slope,0,0,0,4/23/2020
Stark,10,0,0,4/23/2020
Steele,0,0,0,4/23/2020
Stutsman,2,0,0,4/23/2020
Towner,0,0,0,4/23/2020
Traill,0,0,0,4/23/2020
Unknown,0,0,0,4/23/2020
Walsh,2,0,0,4/23/2020
Ward,1,1,0,4/23/2020
Wells,1,0,0,4/23/2020
Williams,3,1,0,4/23/2020
Adams,0,0,0,4/24/2020
Barnes,1,0,0,4/24/2020
Benson,0,0,0,4/24/2020
Billings,0,0,0,4/24/2020
Bottineau,0,0,0,4/24/2020
Bowman,0,0,0,4/24/2020
Burke,1,0,0,4/24/2020
Burleigh,23,0,0,4/24/2020
Cass,218,7,1,4/24/2020
Cavalier,0,0,0,4/24/2020
Dickey,0,0,0,4/24/2020
Divide,0,0,0,4/24/2020
Dunn,8,0,0,4/24/2020
Eddy,0,0,0,4/24/2020
Emmons,0,0,0,4/24/2020
Foster,0,0,0,4/24/2020
Golden Valley,0,0,0,4/24/2020
Grand Forks,112,18,0,4/24/2020
Grant,1,0,0,4/24/2020
Griggs,0,0,0,4/24/2020
Hettinger,0,0,0,4/24/2020
Kidder,0,0,0,4/24/2020
LaMoure,0,0,0,4/24/2020
Logan,0,0,0,4/24/2020
McHenry,0,0,0,4/24/2020
McIntosh,0,0,0,4/24/2020
McKenzie,4,0,0,4/24/2020
McLean,0,0,0,4/24/2020
Mercer,0,0,0,4/24/2020
Morton,8,1,0,4/24/2020
Mountrail,8,1,0,4/24/2020
Nelson,1,0,0,4/24/2020
Oliver,0,0,0,4/24/2020
Pembina,1,0,0,4/24/2020
Pierce,0,0,0,4/24/2020
Ramsey,0,0,0,4/24/2020
Ransom,0,0,0,4/24/2020
Renville,0,0,0,4/24/2020
Richland,1,0,0,4/24/2020
Rolette,0,0,0,4/24/2020
Sargent,0,0,0,4/24/2020
Sheridan,0,0,0,4/24/2020
Sioux,0,0,0,4/24/2020
Slope,0,0,0,4/24/2020
Stark,8,2,0,4/24/2020
Steele,0,0,0,4/24/2020
Stutsman,2,0,0,4/24/2020
Towner,0,0,0,4/24/2020
Traill,0,0,0,4/24/2020
Unknown,0,0,0,4/24/2020
Walsh,2,0,0,4/24/2020
Ward,1,0,0,4/24/2020
Wells,2,0,0,4/24/2020
Williams,3,0,0,4/24/2020
Adams,0,0,0,4/25/2020
Barnes,1,0,0,4/25/2020
Benson,0,0,0,4/25/2020
Billings,0,0,0,4/25/2020
Bottineau,0,0,0,4/25/2020
Bowman,0,0,0,4/25/2020
Burke,1,0,0,4/25/2020
Burleigh,21,2,0,4/25/2020
Cass,240,15,3,4/25/2020
Cavalier,0,0,0,4/25/2020
Dickey,0,0,0,4/25/2020
Divide,0,0,0,4/25/2020
Dunn,5,3,0,4/25/2020
Eddy,0,0,0,4/25/2020
Emmons,0,0,0,4/25/2020
Foster,0,0,0,4/25/2020
Golden Valley,0,0,0,4/25/2020
Grand Forks,127,7,0,4/25/2020
Grant,1,0,0,4/25/2020
Griggs,0,0,0,4/25/2020
Hettinger,0,0,0,4/25/2020
Kidder,0,0,0,4/25/2020
LaMoure,0,0,0,4/25/2020
Logan,0,0,0,4/25/2020
McHenry,0,0,0,4/25/2020
McIntosh,0,0,0,4/25/2020
McKenzie,3,1,0,4/25/2020
McLean,0,0,0,4/25/2020
Mercer,0,0,0,4/25/2020
Morton,8,0,0,4/25/2020
Mountrail,6,2,0,4/25/2020
Nelson,1,0,0,4/25/2020
Oliver,0,0,0,4/25/2020
Pembina,1,0,0,4/25/2020
Pierce,0,0,0,4/25/2020
Ramsey,0,0,0,4/25/2020
Ransom,1,0,0,4/25/2020
Renville,0,0,0,4/25/2020
Richland,0,1,0,4/25/2020
Rolette,0,0,0,4/25/2020
Sargent,0,0,0,4/25/2020
Sheridan,0,0,0,4/25/2020
Sioux,0,0,0,4/25/2020
Slope,0,0,0,4/25/2020
Stark,8,1,0,4/25/2020
Steele,0,0,0,4/25/2020
Stutsman,2,0,0,4/25/2020
Towner,0,0,0,4/25/2020
Traill,0,0,0,4/25/2020
Walsh,2,0,0,4/25/2020
Ward,0,1,0,4/25/2020
Wells,2,0,0,4/25/2020
Williams,2,1,0,4/25/2020
Unknown,0,0,0,4/25/2020
Adams,0,0,0,4/26/2020
Barnes,1,0,0,4/26/2020
Benson,0,0,0,4/26/2020
Billings,0,0,0,4/26/2020
Bottineau,0,0,0,4/26/2020
Bowman,0,0,0,4/26/2020
Burke,1,0,0,4/26/2020
Burleigh,21,0,0,4/26/2020
Cass,256,17,1,4/26/2020
Cavalier,0,0,0,4/26/2020
Dickey,0,0,0,4/26/2020
Divide,0,0,0,4/26/2020
Dunn,2,3,0,4/26/2020
Eddy,0,0,0,4/26/2020
Emmons,0,0,0,4/26/2020
Foster,0,0,0,4/26/2020
Golden Valley,0,0,0,4/26/2020
Grand Forks,137,27,0,4/26/2020
Grant,0,1,0,4/26/2020
Griggs,0,0,0,4/26/2020
Hettinger,0,0,0,4/26/2020
Kidder,0,0,0,4/26/2020
LaMoure,0,0,0,4/26/2020
Logan,0,0,0,4/26/2020
McHenry,0,0,0,4/26/2020
McIntosh,0,0,0,4/26/2020
McKenzie,2,1,0,4/26/2020
McLean,0,0,0,4/26/2020
Mercer,0,0,0,4/26/2020
Morton,8,0,0,4/26/2020
Mountrail,6,1,0,4/26/2020
Nelson,1,0,0,4/26/2020
Oliver,0,0,0,4/26/2020
Pembina,1,0,0,4/26/2020
Pierce,0,0,0,4/26/2020
Ramsey,0,0,0,4/26/2020
Ransom,1,0,0,4/26/2020
Renville,0,0,0,4/26/2020
Richland,0,0,0,4/26/2020
Rolette,0,0,0,4/26/2020
Sargent,0,0,0,4/26/2020
Sheridan,0,0,0,4/26/2020
Sioux,0,0,0,4/26/2020
Slope,0,0,0,4/26/2020
Stark,8,0,0,4/26/2020
Steele,0,0,0,4/26/2020
Stutsman,1,1,0,4/26/2020
Towner,0,0,0,4/26/2020
Traill,0,0,0,4/26/2020
Unknown,0,0,0,4/26/2020
Walsh,4,1,0,4/26/2020
Ward,0,0,0,4/26/2020
Wells,2,0,0,4/26/2020
Williams,2,0,0,4/26/2020
Adams,0,0,0,4/27/2020
Barnes,1,0,0,4/27/2020
Benson,0,0,0,4/27/2020
Billings,0,0,0,4/27/2020
Bottineau,0,0,0,4/27/2020
Bowman,0,0,0,4/27/2020
Burke,1,0,0,4/27/2020
Burleigh,17,4,0,4/27/2020
Cass,273,24,0,4/27/2020
Cavalier,0,0,0,4/27/2020
Dickey,0,0,0,4/27/2020
Divide,0,0,0,4/27/2020
Dunn,2,0,0,4/27/2020
Eddy,0,0,0,4/27/2020
Emmons,0,0,0,4/27/2020
Foster,0,0,0,4/27/2020
Golden Valley,0,0,0,4/27/2020
Grand Forks,114,26,0,4/27/2020
Grant,0,0,0,4/27/2020
Griggs,0,0,0,4/27/2020
Hettinger,0,0,0,4/27/2020
Kidder,0,0,0,4/27/2020
LaMoure,0,0,0,4/27/2020
Logan,0,0,0,4/27/2020
McHenry,0,0,0,4/27/2020
McIntosh,0,0,0,4/27/2020
McKenzie,2,0,0,4/27/2020
McLean,0,0,0,4/27/2020
Mercer,0,0,0,4/27/2020
Morton,6,2,0,4/27/2020
Mountrail,7,0,0,4/27/2020
Nelson,1,0,0,4/27/2020
Oliver,0,0,0,4/27/2020
Pembina,1,0,0,4/27/2020
Pierce,0,0,0,4/27/2020
Ramsey,0,0,0,4/27/2020
Ransom,1,0,0,4/27/2020
Renville,0,0,0,4/27/2020
Richland,0,0,0,4/27/2020
Rolette,0,0,0,4/27/2020
Sargent,0,0,0,4/27/2020
Sheridan,0,0,0,4/27/2020
Sioux,0,0,0,4/27/2020
Slope,0,0,0,4/27/2020
Stark,10,1,0,4/27/2020
Steele,0,0,0,4/27/2020
Stutsman,2,0,0,4/27/2020
Towner,0,0,0,4/27/2020
Traill,0,0,0,4/27/2020
Walsh,4,0,0,4/27/2020
Ward,0,0,0,4/27/2020
Wells,2,0,0,4/27/2020
Williams,2,0,0,4/27/2020
Unknown,0,0,0,4/27/2020
Adams,0,0,0,4/28/2020
Barnes,1,0,0,4/28/2020
Benson,0,0,0,4/28/2020
Billings,0,0,0,4/28/2020
Bottineau,0,0,0,4/28/2020
Bowman,0,0,0,4/28/2020
Burke,1,0,0,4/28/2020
Burleigh,19,0,0,4/28/2020
Cass,282,11,0,4/28/2020
Cavalier,0,0,0,4/28/2020
Dickey,0,0,0,4/28/2020
Divide,0,0,0,4/28/2020
Dunn,2,0,0,4/28/2020
Eddy,0,0,0,4/28/2020
Emmons,0,0,0,4/28/2020
Foster,0,0,0,4/28/2020
Golden Valley,0,0,0,4/28/2020
Grand Forks,108,22,0,4/28/2020
Grant,0,0,0,4/28/2020
Griggs,0,0,0,4/28/2020
Hettinger,0,0,0,4/28/2020
Kidder,0,0,0,4/28/2020
LaMoure,0,0,0,4/28/2020
Logan,0,0,0,4/28/2020
McHenry,0,0,0,4/28/2020
McIntosh,0,0,0,4/28/2020
McKenzie,3,0,0,4/28/2020
McLean,0,0,0,4/28/2020
Mercer,0,0,0,4/28/2020
Morton,4,2,0,4/28/2020
Mountrail,6,1,0,4/28/2020
Nelson,1,0,0,4/28/2020
Oliver,0,0,0,4/28/2020
Pembina,0,1,0,4/28/2020
Pierce,0,0,0,4/28/2020
Ramsey,0,0,0,4/28/2020
Ransom,0,1,0,4/28/2020
Renville,0,0,0,4/28/2020
Richland,0,0,0,4/28/2020
Rolette,0,0,0,4/28/2020
Sargent,0,0,0,4/28/2020
Sheridan,0,0,0,4/28/2020
Sioux,0,0,0,4/28/2020
Slope,0,0,0,4/28/2020
Stark,12,0,0,4/28/2020
Steele,0,0,0,4/28/2020
Stutsman,2,1,0,4/28/2020
Towner,0,0,0,4/28/2020
Traill,0,0,0,4/28/2020
Unknown,0,0,0,4/28/2020
Walsh,4,0,0,4/28/2020
Ward,0,0,0,4/28/2020
Wells,2,0,0,4/28/2020
Williams,2,0,0,4/28/2020
Adams,0,0,0,4/29/2020
Barnes,1,0,0,4/29/2020
Benson,0,0,0,4/29/2020
Billings,0,0,0,4/29/2020
Bottineau,0,0,0,4/29/2020
Bowman,0,0,0,4/29/2020
Burke,1,0,0,4/29/2020
Burleigh,18,2,0,4/29/2020
Cass,289,11,2,4/29/2020
Cavalier,0,0,0,4/29/2020
Dickey,0,0,0,4/29/2020
Divide,0,0,0,4/29/2020
Dunn,2,0,0,4/29/2020
Eddy,0,0,0,4/29/2020
Emmons,0,0,0,4/29/2020
Foster,0,0,0,4/29/2020
Golden Valley,0,0,0,4/29/2020
Grand Forks,102,13,0,4/29/2020
Grant,0,0,0,4/29/2020
Griggs,0,0,0,4/29/2020
Hettinger,0,0,0,4/29/2020
Kidder,0,0,0,4/29/2020
LaMoure,0,0,0,4/29/2020
Logan,0,0,0,4/29/2020
McHenry,0,0,0,4/29/2020
McIntosh,0,0,0,4/29/2020
McKenzie,3,0,0,4/29/2020
McLean,0,0,0,4/29/2020
Mercer,0,0,0,4/29/2020
Morton,4,0,0,4/29/2020
Mountrail,5,1,0,4/29/2020
Nelson,1,0,0,4/29/2020
Oliver,0,0,0,4/29/2020
Pembina,2,0,0,4/29/2020
Pierce,0,0,0,4/29/2020
Ramsey,0,0,0,4/29/2020
Ransom,0,0,0,4/29/2020
Renville,0,0,0,4/29/2020
Richland,0,0,0,4/29/2020
Rolette,0,0,0,4/29/2020
Sargent,0,0,0,4/29/2020
Sheridan,0,0,0,4/29/2020
Sioux,0,0,0,4/29/2020
Slope,0,0,0,4/29/2020
Stark,15,0,0,4/29/2020
Steele,1,0,0,4/29/2020
